Date,Open,High,Low,Close,Change,Volume
2013-02-13,12449.29,12530.26,12447.46,12502.7,67.92,261955440
2013-02-14,12506.61,12558.93,12506.61,12547.06,44.36,312528480
2013-02-15,12570.04,12612.96,12527.06,12591.12,44.06,262746528
2013-02-18,12594.13,12652.48,12548.23,12614.88,23.76,291611904
2013-02-19,12615.55,12652.61,12525.36,12546.45,-68.43,266242064
2013-02-20,12558.4,12677.71,12558.4,12626.49,80.04,267274064
2013-02-21,12653.17,12666.4,12587.45,12606.06,-20.43,349532608
2013-02-22,12616.52,12689.01,12589.26,12683.77,77.71,369041504
2013-02-25,12698.31,12742.56,12613.74,12643.35,-40.42,322298048
2013-02-26,12651.08,12656.83,12550.2,12591.7,-51.65,312851968
2013-02-27,12603.92,12697.24,12569.59,12692.27,100.57,269537504
2013-02-28,12699.75,12793.26,12699.75,12768.64,76.37,318312864
2013-03-01,12781.03,12834.27,12729.19,12745.9,-22.74,399159040
2013-03-04,12749.5,12757.86,12685.86,12711.48,-34.42,194299392
2013-03-05,12704.55,12767.72,12625.68,12670.14,-41.34,225430704
2013-03-06,12692.59,12753.61,12615.24,12652.32,-17.82,341371936
2013-03-07,12661.91,12723.63,12608.31,12639.55,-12.77,184607936
2013-03-08,12641.69,12686.02,12587.77,12627.3,-12.25,234963584
2013-03-11,12635.98,12696.13,12338.5,12364.76,-262.54,234655920
2013-03-12,12398.98,12583.5,12379.46,12576.1,211.34,211067504
2013-03-13,12587.32,12597.61,12464.22,12510.0,-66.1,180011936
2013-03-14,12524.92,12549.63,12463.18,12470.22,-39.78,128023376
2013-03-15,12467.06,12504.51,12429.16,12450.33,-19.89,114613600
2013-03-18,12435.65,12445.99,12285.39,12361.38,-88.95,104379296
2013-03-19,12363.78,12494.23,12363.78,12476.51,115.13,162502096
2013-03-20,12487.07,12497.8,12460.12,12482.61,6.1,265881984
2013-03-21,12500.66,12629.5,12500.66,12594.29,111.68,235907152
2013-03-22,12592.98,12627.42,12557.46,12614.47,20.18,161247200
2013-03-25,12633.95,12677.98,12586.99,12622.46,7.99,153699824
2013-03-26,12629.4,12636.19,12535.72,12553.33,-69.13,149573440
2013-03-27,12593.83,12660.84,12570.6,12594.79,41.46,148069472
2013-03-28,12622.49,12685.12,12613.97,12681.57,86.78,100549984
2013-03-29,12689.04,12812.56,12689.04,12802.46,120.89,204391424
2013-04-01,12811.09,12953.62,12810.3,12912.15,109.69,171013472
2013-04-02,12950.3,13016.01,12919.92,12934.73,22.58,225214512
2013-04-03,12982.03,13159.51,12979.42,13155.26,220.53,203382224
2013-04-04,13170.19,13223.42,13139.1,13199.14,43.88,245671232
2013-04-05,13231.26,13266.98,13198.49,13209.7,10.56,206872224
2013-04-08,13215.37,13282.15,13214.93,13228.78,19.08,123579840
2013-04-09,13239.38,13284.84,13239.38,13271.45,42.67,128314110
2013-04-10,13290.35,13339.11,13277.19,13286.77,15.32,151465710
2013-04-11,13307.63,13325.41,13269.92,13300.01,13.24,125168200
2013-04-12,13305.01,13310.68,13221.23,13270.91,-29.1,180488208
2013-04-15,13277.88,13287.08,13121.83,13138.28,-132.63,152701744
2013-04-16,13107.89,13124.75,12979.91,13004.1,-134.18,184366544
2013-04-17,13005.95,13072.77,12926.85,13039.05,34.95,174416528
2013-04-18,13046.76,13189.4,13032.42,13154.21,115.16,147440864
2013-04-19,13162.02,13257.74,13157.98,13181.49,27.28,159346160
2013-04-22,13182.37,13224.17,13126.08,13187.85,6.36,133709424
2013-04-23,13202.37,13260.73,13186.88,13206.07,18.22,171871792
2013-04-24,13219.84,13313.84,13219.84,13301.59,95.52,219875376
2013-04-25,13307.71,13432.56,13307.71,13407.44,105.85,213576416
2013-04-26,13423.59,13491.92,13419.05,13455.5,48.06,206021216
2013-04-29,13460.85,13461.99,13352.3,13395.02,-60.48,157128464
2013-04-30,13397.61,13515.96,13381.05,13497.01,101.99,195003648
2013-05-02,13508.61,13596.07,13503.62,13564.7,67.69,147361360
2013-05-03,13570.92,13756.97,13552.67,13750.31,185.61,136246544
2013-05-06,13790.22,13966.78,13790.22,13818.89,68.58,137241792
2013-05-07,13846.56,13866.39,13766.49,13812.19,-6.7,173304080
2013-05-08,13823.04,13960.52,13823.04,13906.94,94.75,252124464
2013-05-09,13920.65,14060.49,13920.65,14004.45,97.51,233698096
2013-05-10,14075.63,14175.28,14045.38,14157.16,152.71,218191648
2013-05-13,14164.31,14382.41,14164.31,14346.86,189.7,280274464
2013-05-14,14350.57,14495.76,14350.57,14477.91,131.05,299900768
2013-05-15,14544.27,14561.12,14321.71,14472.15,-5.76,418701088
2013-05-16,14506.25,14581.89,14377.43,14392.42,-79.73,323878048
2013-05-17,14392.87,14508.47,14392.87,14467.75,75.33,372302752
2013-05-20,14506.87,14727.0,14485.54,14711.06,243.31,343599808
2013-05-21,14778.88,14975.71,14777.98,14948.74,237.68,443639296
2013-05-22,14955.19,15136.71,14955.19,15114.59,165.85,572439936
2013-05-23,15137.78,15206.93,14940.8,14969.68,-144.91,472973856
2013-05-24,14972.4,15044.89,14938.88,14957.04,-12.64,361227776
2013-05-27,14967.86,14971.69,14770.32,14806.43,-150.61,234847216
2013-05-28,14808.24,15158.33,14805.03,15147.25,340.82,305007584
2013-05-29,15150.76,15282.98,15097.35,15103.89,-43.36,484563008
2013-05-30,15131.01,15283.3,15107.95,15213.14,109.25,637522176
2013-05-31,15222.23,15375.07,15222.23,15355.44,142.3,646604288
2013-06-03,15357.22,15625.24,15329.21,15557.62,202.18,572607808
2013-06-04,15562.35,15709.99,15562.35,15678.09,120.47,544150144
2013-06-05,15685.28,15748.77,15487.68,15526.98,-151.11,664676544
2013-06-06,15528.47,15650.35,15430.57,15619.68,92.7,462640512
2013-06-07,15656.25,15822.56,15628.77,15646.69,27.01,340240832
2013-06-10,15650.65,15695.76,15479.25,15521.62,-125.07,277036928
2013-06-11,15528.52,15674.36,15528.52,15629.34,107.72,268309952
2013-06-12,15631.95,15826.0,15631.95,15731.39,102.05,352443360
2013-06-13,15761.28,16055.97,15761.28,16020.93,289.54,470963008
2013-06-14,16036.68,16093.54,15823.68,15870.34,-150.59,488489568
2013-06-17,15889.54,15924.3,15645.29,15658.13,-212.21,377777024
2013-06-18,15667.2,15723.24,15401.81,15484.87,-173.26,346552960
2013-06-19,15582.21,15699.84,15582.21,15601.74,116.87,306287456
2013-06-20,15604.3,15726.28,15503.05,15536.05,-65.69,302131180
2013-06-21,15532.1,15557.03,15330.53,15339.99,-196.06,276686976
2013-06-24,15387.94,15428.41,14900.11,14913.77,-426.22,323120256
2013-06-25,14881.65,15069.11,14817.99,14975.81,62.04,211827056
2013-06-26,14981.58,15114.3,14897.72,14948.77,-27.04,203247504
2013-06-27,14970.05,15065.59,14906.84,14931.86,-16.91,146740976
2013-06-28,14953.04,15040.38,14860.12,14987.53,55.67,151534864
2013-07-01,15000.1,15163.32,14942.95,15150.36,162.83,154895392
2013-07-02,15170.33,15368.3,15170.33,15329.3,178.94,245275536
2013-07-03,15332.84,15441.82,15332.84,15437.93,108.63,238718352
2013-07-04,15483.5,15639.36,15473.63,15545.78,107.85,318416192
2013-07-05,15586.57,15745.04,15586.57,15684.18,138.4,355653504
2013-07-08,15714.45,15800.36,15699.34,15785.44,101.26,325649952
2013-07-09,15791.84,16029.65,15791.84,15991.17,205.73,351214496
2013-07-10,15991.84,16230.82,15958.07,16182.72,191.55,338604032
2013-07-11,16203.69,16259.57,16052.76,16067.69,-115.03,174250288
2013-07-12,16068.75,16281.33,16068.75,16273.85,206.16,125403104
2013-07-15,16333.73,16478.23,16326.37,16374.6,100.75,205986864
2013-07-16,16412.64,16448.46,16340.26,16390.23,15.63,223186224
2013-07-17,16399.75,16481.61,16232.89,16271.06,-119.17,232021840
2013-07-18,16271.57,16385.11,16214.29,16367.01,95.95,182311984
2013-07-19,16383.34,16590.83,16383.34,16578.95,211.94,238330288
2013-07-22,16648.37,16811.99,16624.82,16763.07,184.12,326673824
2013-07-23,16785.01,16826.24,16732.48,16789.84,26.77,333012128
2013-07-24,16811.6,16983.33,16808.4,16859.3,69.46,303683104
2013-07-25,16906.55,16931.1,16732.78,16743.99,-115.31,305108320
2013-07-26,16769.45,16825.38,16677.85,16703.38,-40.61,241030304
2013-07-29,16723.22,16743.29,16564.95,16588.76,-114.62,249211080
2013-07-30,16606.22,16678.65,16437.98,16555.31,-33.45,202237856
2013-07-31,16610.53,16630.91,16530.0,16614.91,59.6,141252352
2013-08-01,16638.45,16712.61,16467.77,16508.34,-106.57,199419152
2013-08-05,16518.51,16532.16,16009.99,16281.59,-226.75,232340016
2013-08-06,16286.45,16415.76,16149.14,16192.69,-88.9,136374960
2013-08-07,16208.77,16634.46,16168.65,16611.42,418.73,175217408
2013-08-12,16615.66,16759.56,16581.2,16752.56,141.14,249524608
2013-08-13,16765.34,16924.7,16765.06,16897.96,145.4,299059264
2013-08-15,16900.99,17004.93,16840.47,16968.22,70.26,180931168
2013-08-16,16971.95,17042.08,16923.37,16953.67,-14.55,152536288
2013-08-19,16960.14,16964.76,16802.56,16893.82,-59.85,155883744
2013-08-20,16898.1,17021.4,16774.31,16804.95,-88.87,182675152
2013-08-21,16808.8,16808.8,16473.95,16511.12,-293.83,252124288
2013-08-22,16530.49,16567.96,16183.84,16311.11,-200.01,217488448
2013-08-23,16314.08,16453.38,16230.02,16299.17,-11.94,171620288
2013-08-26,16349.88,16545.7,16349.88,16415.53,116.36,202281792
2013-08-27,16465.98,16501.52,16121.14,16160.78,-254.75,187593376
2013-08-28,16156.5,16156.5,15771.68,15960.56,-200.22,265077856
2013-08-29,15978.67,16065.32,15892.39,15989.41,28.85,177411728
2013-08-30,15998.05,16109.91,15899.85,16023.32,33.91,185353680
2013-09-02,16005.45,16005.45,15726.9,15741.03,-282.29,180153568
2013-09-03,15723.61,15946.54,15682.44,15747.17,6.14,169475104
2013-09-04,15779.45,15850.26,15721.45,15779.39,32.22,149489024
2013-09-05,15830.51,16125.89,15790.03,16095.61,316.22,218436336
2013-09-06,16120.58,16313.67,16120.58,16264.42,168.81,254314272
2013-09-09,16268.03,16451.07,16268.03,16353.73,89.31,212333408
2013-09-10,16390.54,16511.03,16390.54,16488.07,134.34,265039616
2013-09-11,16501.37,16652.8,16452.24,16634.15,146.08,269733248
2013-09-12,16641.75,16717.43,16599.99,16621.51,-12.64,255955152
2013-09-13,16631.8,16664.49,16585.82,16600.5,-21.01,191672624
2013-09-16,16603.89,16740.55,16506.79,16694.18,93.68,242848672
2013-09-17,16724.19,16779.15,16490.41,16537.09,-157.09,223974624
2013-09-18,16537.79,16550.39,16337.83,16457.32,-79.77,222268224
2013-09-19,16495.32,16860.06,16489.65,16831.19,373.87,253907392
2013-09-20,16838.42,16968.67,16786.61,16920.98,89.79,275672640
2013-09-23,16918.26,16975.63,16851.3,16928.86,7.88,150536192
2013-09-24,16948.79,16977.56,16536.58,16554.54,-374.32,235880736
2013-09-25,16553.93,16632.24,16382.03,16531.05,-23.49,172565792
2013-09-26,16553.29,16580.8,16212.15,16369.82,-161.23,193764064
2013-09-27,16432.42,16465.77,16136.71,16178.6,-191.22,163331472
2013-09-30,16066.0,16066.0,15723.26,15836.86,-341.74,208250544
2013-10-01,15812.5,15971.78,15613.68,15935.91,99.05,197252768
2013-10-02,15921.03,16141.9,15921.03,16067.02,131.11,133669696
2013-10-03,16067.44,16159.83,16022.63,16057.71,-9.31,102216000
2013-10-04,16070.6,16186.68,15994.88,16009.78,-47.93,105307192
2013-10-07,16013.45,16023.5,15877.64,15899.47,-110.31,84099672
2013-10-08,15905.38,16042.86,15875.34,16023.67,124.2,93783448
2013-10-09,16030.97,16082.6,15740.53,15767.21,-256.46,123967968
2013-10-10,15767.02,15823.17,15654.15,15769.5,2.29,98211800
2013-10-11,15795.53,15934.14,15795.53,15836.39,66.89,92542096
2013-10-14,15853.57,15881.46,15737.03,15740.57,-95.82,61977020
2013-10-21,15749.92,15946.36,15749.92,15812.68,72.11,136490432
2013-10-22,15816.67,16096.23,15807.61,16066.34,253.66,167244656
2013-10-23,16172.68,16274.97,16169.49,16178.42,112.08,148653776
2013-10-24,16192.63,16289.22,16169.23,16217.56,39.14,92376888
2013-10-25,16218.68,16435.02,16185.93,16327.58,110.02,121357040
2013-10-28,16327.41,16410.24,16225.74,16289.19,-38.39,158605696
2013-10-29,16294.46,16370.11,16223.29,16248.21,-40.98,80123120
2013-10-30,16254.55,16322.88,16246.91,16263.85,15.64,91667112
2013-10-31,16261.92,16636.65,16224.05,16594.62,330.77,119790728
2013-11-01,16594.45,16752.73,16497.12,16521.09,-73.53,125103512
2013-11-04,16438.92,16438.92,16195.78,16306.27,-214.82,91419728
2013-11-05,16327.06,16662.87,16327.06,16637.9,331.63,87726512
2013-11-06,16643.81,16904.4,16643.81,16855.0,217.1,165650688
2013-11-07,16883.83,16944.65,16809.9,16859.52,4.52,147270896
2013-11-08,16855.3,16958.96,16821.2,16950.69,91.17,137906304
2013-11-11,16952.02,17108.51,16951.92,16961.66,10.97,205244768
2013-11-12,16965.17,17068.35,16898.83,16955.13,-6.53,163626784
2013-11-13,16929.85,16941.84,16815.07,16929.63,-25.5,114057264
2013-11-18,16939.78,17166.73,16938.99,17140.42,210.79,167494672
2013-11-19,17148.42,17332.25,17148.42,17303.51,163.09,209061456
2013-11-20,17323.06,17418.84,17279.08,17302.66,-0.85,245399568
2013-11-21,17311.19,17419.75,17268.72,17347.73,45.07,144347584
2013-11-22,17348.24,17467.68,17276.77,17442.07,94.34,123507320
2013-11-25,17479.4,17597.31,17479.4,17520.11,78.04,141096512
2013-11-26,17535.63,17613.88,17460.11,17497.74,-22.37,129263728
2013-11-27,17507.16,17597.29,17454.3,17533.54,35.8,98506432
2013-11-28,17560.39,17890.26,17560.39,17879.23,345.69,153895744
2013-11-29,17906.9,18033.2,17896.22,18010.72,131.49,144409504
2013-12-02,18029.86,18144.95,18016.88,18063.39,52.67,156607216
2013-12-03,18121.84,18260.69,18121.84,18240.62,177.23,185218208
2013-12-04,18279.41,18381.68,18116.44,18134.38,-106.24,200109216
2013-12-05,18154.43,18469.19,18146.09,18415.31,280.93,188497312
2013-12-06,18453.58,18566.21,18406.14,18448.48,33.17,241171130
2013-12-09,18450.33,18632.37,18450.33,18536.93,88.45,151465584
2013-12-10,18605.03,18619.13,18416.27,18431.78,-105.15,177532864
2013-12-11,18446.87,18539.11,18446.87,18512.22,80.44,179832064
2013-12-12,18549.1,18603.85,18470.14,18573.12,60.9,207712576
2013-12-13,18584.44,18707.57,18584.44,18687.22,114.1,339284160
2013-12-16,18714.02,18772.54,18683.03,18693.98,6.76,278110976
2013-12-17,18703.23,18758.4,18570.76,18694.78,0.8,259177456
2013-12-18,18717.91,18826.95,18705.25,18811.3,116.52,274146560
2013-12-19,18819.74,18959.05,18708.32,18767.47,-43.83,255158464
2013-12-20,18769.84,18863.4,18719.12,18847.35,79.88,273254304
2013-12-23,18854.27,18887.93,18704.81,18756.55,-90.8,195487136
2013-12-24,18764.79,18852.67,18608.99,18720.72,-35.83,146610016
2013-12-26,18748.76,18813.43,18680.54,18690.7,-30.02,191970208
2013-12-27,18700.46,18752.09,18630.6,18649.22,-41.48,199212896
2013-12-30,18658.23,18743.69,18598.99,18667.22,18.0,194459408
2013-12-31,18679.43,18712.07,18622.3,18664.04,-3.18,160633280
2014-01-01,18674.41,18930.19,18674.17,18913.13,249.09,341090848
2014-01-02,18919.56,19212.57,18919.56,19181.73,268.6,387231040
2014-01-03,19188.47,19346.89,19169.64,19280.61,98.88,277988032
2014-01-06,19295.73,19507.35,19295.73,19455.56,174.95,282513568
2014-01-07,19462.78,19558.59,19388.2,19545.4,89.84,336366880
2014-01-08,19549.54,19647.86,19549.54,19600.26,54.86,321177408
2014-01-09,19626.97,19797.91,19609.91,19680.25,79.99,427419840
2014-01-10,19679.87,19805.77,19617.73,19797.91,117.66,229878496
2014-01-13,19814.24,19951.85,19814.24,19925.03,127.12,193222336
2014-01-15,19943.73,20185.73,19943.73,20043.06,118.03,306631008
2014-01-16,20049.55,20141.5,19885.83,19947.67,-95.39,348056704
2014-01-17,19981.92,20071.37,19953.56,20007.45,59.78,336136128
2014-01-20,20018.85,20098.56,19898.54,20060.01,52.56,266599984
2014-01-21,20068.59,20205.07,20068.59,20173.68,113.67,261967184
2014-01-22,20197.17,20323.68,20127.8,20179.92,6.24,383011584
2014-01-23,20197.16,20385.46,20197.16,20283.05,103.13,399931936
2014-01-24,20301.63,20337.11,20170.65,20302.4,19.35,239847360
2014-01-27,20311.44,20344.93,19992.25,20071.38,-231.02,230025888
2014-01-28,20080.51,20173.63,20071.69,20109.34,37.96,303326624
2014-01-29,20110.14,20153.61,20021.49,20114.34,5.0,273220896
2014-01-30,20115.94,20238.5,20091.29,20164.57,50.23,344285472
2014-01-31,20174.52,20289.95,20152.45,20244.31,79.74,346571712
2014-02-03,20249.17,20383.61,20249.17,20265.89,21.58,292124736
2014-02-04,20270.92,20270.92,19997.31,20037.72,-228.17,300156384
2014-02-06,20043.42,20156.86,19964.86,20049.04,11.32,254210400
2014-02-07,20057.24,20089.01,19829.34,19881.18,-167.86,287640384
2014-02-10,19914.9,19927.45,19417.48,19554.9,-326.28,287513344
2014-02-11,19569.49,19642.16,19451.72,19571.31,16.41,222959648
2014-02-12,19577.47,19899.48,19577.47,19869.56,298.25,284366752
2014-02-13,19884.78,20022.58,19764.51,19796.66,-72.9,276139648
2014-02-14,19834.11,19901.04,19709.18,19724.52,-72.14,202546976
2014-02-17,19722.92,19726.21,19355.19,19382.5,-342.02,174168848
2014-02-18,19376.85,19432.42,19029.22,19298.85,-83.65,225055984
2014-02-19,19302.02,19429.91,19221.81,19239.26,-59.59,185762768
2014-02-20,19248.62,19264.77,19050.49,19079.5,-159.76,196928016
2014-02-21,19079.21,19206.1,18973.48,19109.75,30.25,232750976
2014-02-24,19132.0,19312.92,19132.0,19269.68,159.93,283428352
2014-02-25,19279.21,19346.83,19052.36,19099.96,-169.72,226662016
2014-02-26,19096.75,19179.09,19025.83,19095.95,-4.01,176004752
2014-02-27,19105.21,19197.0,19031.04,19120.39,24.44,165085056
2014-02-28,19129.75,19382.23,19114.59,19282.4,162.01,234880704
2014-03-03,19366.26,19425.41,19242.78,19277.3,-5.1,241037920
2014-03-04,19272.73,19492.35,19235.65,19480.34,203.04,287169728
2014-03-05,19468.83,19692.44,19468.83,19691.0,210.66,263506384
2014-03-06,19697.4,19943.5,19697.4,19908.07,217.07,263073792
2014-03-07,19928.09,20048.64,19894.09,19977.64,69.57,203346496
2014-03-10,19978.35,20217.11,19920.92,20189.62,211.98,244684032
2014-03-11,20189.95,20321.39,20189.95,20278.63,89.01,305073760
2014-03-12,20299.51,20365.55,20148.19,20180.04,-98.59,313298944
2014-03-13,20199.75,20236.9,20113.14,20133.6,-46.44,284273472
2014-03-14,20134.57,20239.99,20122.06,20195.28,61.68,267147824
2014-03-17,20200.77,20354.98,20200.77,20287.33,92.05,209743872
2014-03-18,20291.54,20407.01,20291.54,20346.1,58.77,165802240
2014-03-19,20348.5,20458.12,20340.52,20388.47,42.37,232433632
2014-03-20,20398.87,20472.05,20240.35,20275.41,-113.06,176415968
2014-03-21,20285.8,20307.56,19991.84,20026.1,-249.31,159929536
2014-03-24,19966.14,19985.97,19765.42,19782.5,-243.6,108770440
2014-03-25,19803.51,20049.75,19803.51,20033.11,250.61,111998120
2014-03-26,20051.89,20182.93,20051.89,20160.07,126.96,123438336
2014-03-27,20191.31,20417.69,20187.58,20361.22,201.15,254991344
2014-03-28,20393.52,20488.51,20332.05,20379.22,18.0,170778048
2014-03-31,20409.14,20490.22,20332.26,20396.67,17.45,136886752
2014-04-01,20429.87,20638.19,20429.87,20624.39,227.72,220148800
2014-04-02,20674.35,20880.81,20674.35,20853.59,229.2,249868784
2014-04-03,20897.35,21214.0,20897.35,21180.1,326.51,449071168
2014-04-04,21208.81,21277.82,21153.43,21223.18,43.08,402954976
2014-04-07,21260.45,21401.19,21172.04,21349.54,126.36,255741808
2014-04-08,21358.34,21512.92,21343.65,21434.69,85.15,334274912
2014-04-09,21424.71,21682.97,21370.35,21646.56,211.87,309475296
2014-04-10,21675.44,21878.96,21675.44,21839.62,193.06,350367456
2014-04-11,21869.13,22007.71,21722.91,21857.82,18.2,309799744
2014-04-14,21859.37,21957.88,21717.39,21765.98,-91.84,295572992
2014-04-15,21789.93,21843.45,21594.73,21801.08,35.1,386665728
2014-04-16,21808.61,22071.32,21808.61,22030.33,229.25,391632288
2014-04-17,22067.31,22165.17,21748.64,21969.65,-60.68,496323136
2014-04-18,22036.56,22122.42,21690.22,21723.29,-246.36,269540096
2014-04-21,21726.07,21775.68,21567.68,21591.61,-131.68,162953344
2014-04-22,21632.45,21829.83,21632.45,21791.59,199.98,191485408
2014-04-23,21829.91,21934.24,21379.52,21483.67,-307.92,277102656
2014-04-24,21502.46,21585.53,21411.84,21511.15,27.48,216773744
2014-04-25,21530.21,21554.16,21395.3,21534.1,22.95,198702448
2014-04-28,21537.73,21595.26,21408.26,21410.3,-123.8,181404256
2014-04-29,21424.98,21436.46,21130.55,21252.32,-157.98,175391872
2014-04-30,21257.19,21620.89,21257.19,21597.74,345.42,251028896
2014-05-02,21604.71,21773.03,21566.01,21617.13,19.39,190054496
2014-05-05,21619.54,21651.08,21354.52,21425.54,-191.59,182017536
2014-05-06,21423.17,21461.44,21177.62,21224.84,-200.7,134720448
2014-05-07,21225.6,21317.84,21118.48,21150.04,-74.8,134129376
2014-05-08,21139.66,21314.31,21117.24,21297.42,147.38,132849904
2014-05-09,21319.25,21385.96,21173.85,21237.96,-59.46,119495232
2014-05-12,21236.26,21316.38,21110.83,21146.7,-91.26,88069408
2014-05-13,21146.73,21222.74,21086.01,21182.23,35.53,121326392
2014-05-14,21198.32,21348.53,21194.64,21288.34,106.11,108942544
2014-05-15,21299.9,21611.03,21299.9,21522.4,234.06,213744512
2014-05-16,21610.18,21689.58,21524.64,21548.4,26.0,132574752
2014-05-19,21568.15,21624.32,21486.11,21532.96,-15.44,111529712
2014-05-20,21540.56,21576.95,21345.44,21402.4,-130.56,134443184
2014-05-21,21404.03,21461.68,21288.33,21309.67,-92.73,225984432
2014-05-22,21315.82,21447.25,21297.4,21316.65,6.98,145666624
2014-05-23,21326.36,21402.93,21300.49,21324.42,7.77,130444640
2014-05-26,21322.13,21527.47,21322.13,21523.2,198.78,110893560
2014-05-27,21522.65,21635.52,21462.97,21477.53,-45.67,163762432
2014-05-28,21479.09,21531.22,21397.31,21424.37,-53.16,220121792
2014-05-29,21461.93,21884.19,21456.95,21839.92,415.55,351338976
2014-05-30,21889.79,22016.77,21865.57,21960.78,120.86,330814848
2014-06-02,21966.41,22067.78,21860.05,21958.04,-2.74,270342496
2014-06-03,21965.78,22081.76,21473.73,21747.35,-210.69,319976576
2014-06-04,21758.35,21889.87,21640.08,21719.13,-28.22,259936016
2014-06-05,21739.12,21882.89,21688.57,21714.5,-4.63,248344336
2014-06-06,21717.48,21957.91,21717.48,21825.14,110.64,208294112
2014-06-09,21860.41,22012.91,21816.22,21833.5,8.36,132973504
2014-06-10,21866.38,21953.32,21827.48,21850.4,16.9,232402576
2014-06-11,21864.98,22089.06,21864.98,22064.49,214.09,289799008
2014-06-12,22066.88,22121.56,22034.44,22057.96,-6.53,212347696
2014-06-13,22070.19,22144.57,22024.16,22043.58,-14.38,210596864
2014-06-16,22043.67,22081.7,21939.4,21947.21,-96.37,129590032
2014-06-17,21955.88,22027.83,21685.83,21711.74,-235.47,153540400
2014-06-18,21779.42,21800.29,21575.74,21587.48,-124.26,171587248
2014-06-19,21580.94,21611.7,21180.98,21238.72,-348.76,193348896
2014-06-20,21236.6,21358.47,21200.04,21231.62,-7.1,113733880
